260.5,521.0,12.0,24.0,202.5,353.0
192.5,5.0,284.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
199.5,5.0,288.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
192.5,5.0,292.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
196.5,5.0,293.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
195.5,5.0,294.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
194.0,7.0,289.0,0.0,0.0,0.0,4.0,8.0,4.0,192,6
194.5,5.0,285.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
194.5,5.0,282.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
192.5,9.0,284.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
200.5,5.0,309.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
191.5,11.0,289.0,0.0,0.0,0.0,1.0,4.0,4.0,192,7
194.0,11.0,291.5,0.0,1.5708,0.0,1.0,4.0,4.0,192,7
199.5,9.0,288.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
204.5,5.0,307.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
196.5,10.0,289.0,0.0,0.0,0.0,1.0,4.0,4.0,192,7
204.0,7.0,311.0,0.0,0.0,0.0,2.0,8.0,2.0,192,5
197.0,14.0,268.0,0.0,0.0,0.0,4.0,2.0,4.0,37,20
191.5,15.0,289.0,0.0,0.0,0.0,1.0,4.0,4.0,192,7
196.5,14.0,289.0,0.0,0.0,0.0,1.0,4.0,4.0,192,7
194.0,15.0,289.0,0.0,0.0,0.0,4.0,8.0,4.0,192,6
197.0,7.0,268.0,0.0,0.0,0.0,2.0,8.0,2.0,192,5
197.0,12.0,268.0,0.0,0.0,0.0,8.0,2.0,8.0,37,21
212.0,4.0,273.5,0.0,0.0,0.0,2.0,2.0,3.0,1001,9001
202.5,10.5,309.5,0.0,0.0,0.0,1.0,1.0,1.0,21,22
202.5,10.5,313.5,0.0,0.0,0.0,1.0,1.0,1.0,21,22
188.0,20.0,289.0,0.0,0.0,0.0,4.0,2.0,4.0,37,20
218.5,5.0,292.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
220.5,5.0,289.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
206.5,10.5,313.5,0.0,0.0,0.0,1.0,1.0,1.0,21,22
213.5,10.5,259.5,0.0,1.5708,0.0,1.0,1.0,1.0,21,22
205.5,10.5,309.5,0.0,0.0,0.0,1.0,1.0,1.0,21,22
209.5,10.5,259.5,0.0,1.5708,0.0,1.0,1.0,1.0,21,22
213.5,10.5,255.5,0.0,1.5708,0.0,1.0,1.0,1.0,21,22
211.0,7.0,258.0,0.0,1.5708,0.0,2.0,8.0,2.0,192,5
204.0,14.0,311.0,0.0,0.0,0.0,4.0,2.0,4.0,37,20
204.0,12.0,311.0,0.0,0.0,0.0,8.0,2.0,8.0,37,21
211.0,12.0,258.0,0.0,1.5708,0.0,8.0,2.0,8.0,37,21
190.0,22.0,289.0,0.0,0.0,0.0,8.0,2.0,8.0,37,21
194.0,20.0,293.0,0.0,0.0,0.0,8.0,2.0,8.0,37,21
209.5,10.5,256.5,0.0,1.5708,0.0,1.0,1.0,1.0,21,22
194.0,22.0,283.0,0.0,0.0,0.0,4.0,2.0,4.0,37,20
194.0,20.0,285.0,0.0,0.0,0.0,8.0,2.0,8.0,37,21
223.5,5.0,309.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
198.0,22.0,289.0,0.0,0.0,0.0,8.0,2.0,8.0,37,21
194.0,24.0,289.0,0.0,0.0,0.0,8.0,2.0,8.0,37,21
200.0,20.0,289.0,0.0,0.0,0.0,4.0,2.0,4.0,37,20
211.0,14.0,258.0,0.0,1.5708,0.0,4.0,2.0,4.0,37,20
194.0,22.0,295.0,0.0,0.0,0.0,4.0,2.0,4.0,37,20
222.0,7.0,292.0,0.0,0.0,0.0,2.0,8.0,2.0,192,5
224.5,5.0,306.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
226.5,5.0,304.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
231.0,4.0,286.5,0.0,0.0,0.0,2.0,2.0,3.0,1001,9001
232.5,5.0,313.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
223.5,10.5,290.5,0.0,0.0,0.0,1.0,1.0,1.0,21,22
228.5,5.0,312.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
232.5,5.0,311.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
231.5,5.0,308.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
224.5,9.0,306.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
220.5,10.5,290.5,0.0,0.0,0.0,1.0,1.0,1.0,21,22
220.5,10.5,294.5,0.0,0.0,0.0,1.0,1.0,1.0,21,22
228.0,7.0,309.0,0.0,1.5708,0.0,4.0,8.0,4.0,192,6
240.5,5.0,314.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
222.0,12.0,292.0,0.0,0.0,0.0,8.0,2.0,8.0,37,21
225.5,15.0,309.0,0.0,0.0,0.0,1.0,4.0,4.0,192,7
228.0,9.0,311.5,0.0,1.5708,0.0,1.0,4.0,4.0,192,7
228.0,13.0,311.5,0.0,1.5708,0.0,1.0,4.0,4.0,192,7
228.0,11.0,312.5,0.0,1.5708,0.0,1.0,4.0,4.0,192,7
225.5,11.0,309.0,0.0,0.0,0.0,1.0,4.0,4.0,192,7
222.0,14.0,292.0,0.0,0.0,0.0,4.0,2.0,4.0,37,20
246.5,5.0,282.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
246.5,5.0,264.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
247.5,5.0,255.5,0.0,0.0,0.0,1.0,4.0,1.0,37,27
