1.9,1.9,2.125,3.94,1.3,1.3
-1.9,2.59,0.0,0.0,0.0,0.0,0.6,2.0,2.0,1001
1.4,2.94,0.0,-3.1416,0.0,-3.1416,2.0,1.5,2.0,1001
-0.1,0.09,-0.5,0.0,1.5708,0.0,0.5,1.0,0.5,5
0.1,-0.31,0.5,0.0,1.5708,0.0,0.5,0.5,1.0,5
-0.1,1.59,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1001
0.4,1.59,-1.3,0.0,1.5708,0.0,0.6,2.0,2.0,1001
1.8,3.94,0.0,-3.1416,0.0,-3.1416,1.2,0.5,0.4,21
-0.1,0.09,0.5,0.0,1.5708,0.0,0.5,1.0,0.5,5
1.9,3.29,0.0,-3.1416,0.0,-3.1416,0.2,0.2,2.2,1003
0.4,1.59,1.3,0.0,1.5708,0.0,0.6,2.0,2.0,1001
0.1,-0.31,-0.5,0.0,1.5708,0.0,0.5,0.5,1.0,5
